conference,reviewer_type,decision,metric,n,mean,std
iclr2024,human,Accept,nCPS,146,0.9670783932648401,0.05511788447536367
iclr2024,human,Accept,Raw_CPS,146,3.4878335262557076,1.060902040567031
iclr2024,human,Accept,Total_Arguments,146,4.148972602739726,1.3969265903622394
iclr2024,human,Accept,R_premise,146,0.5926938356164383,0.09032948288891998
iclr2024,human,Accept,S_depth,146,0.4620945205479452,0.07595738258897908
iclr2024,human,Accept,DoA_score,146,0.2757513698630137,0.056825917152119064
iclr2024,human,Accept,Total_Claims,146,7.045136986301371,2.439749912650424
iclr2024,human,Accept,Total_Premises,146,10.157602739726027,2.954260116204959
iclr2024,human,Accept,n_arcs,146,10.08093607305936,2.240877624433322
iclr2024,human,Accept,n_weaknesses,146,3.395433789954338,1.3128608178339474
iclr2024,human,Accept,n_strengths,146,2.9148401826484016,0.8659836461687314
iclr2024,human,Accept,MCS,146,0.5775966552511416,0.07991629779462449
iclr2024,human,Accept,AR,146,0.7649801484018265,0.13484420971305644
iclr2024,human,Accept,SD,146,0.12453248858447488,0.11054008857025835
iclr2024,human,Accept,CD,146,0.5134087328767123,0.1644885399795663
iclr2024,human,Accept,D1_actionability_mean,146,1.2007141780821915,0.2509933322446511
iclr2024,human,Accept,D3_justification_mean,146,0.7443871232876712,0.27495451452542596
iclr2024,human,Accept,D4_solution_mean,146,0.5564716095890411,0.23592964855274712
iclr2024,human,Accept,D5_tone_mean,146,1.5773946232876714,0.16735961915626227
iclr2024,human,Reject,Total_Valid_Flaws_Found,54,4.7505401234567906,1.7023537715949983
iclr2024,human,Reject,Critical_Recall,53,0.3227453742138365,0.12973477418951956
iclr2024,human,Reject,Minor_Recall,54,0.2604766728395061,0.056775708015466046
iclr2024,human,Reject,nCPS,54,0.9630169922839508,0.027925318411726234
iclr2024,human,Reject,Raw_CPS,54,3.939398518518518,1.0039336951704243
iclr2024,human,Reject,Total_Arguments,54,4.675493827160493,1.4564288149590208
iclr2024,human,Reject,R_premise,54,0.5963074074074076,0.09483455275860812
iclr2024,human,Reject,S_depth,54,0.4764240740740741,0.07450538269825395
iclr2024,human,Reject,DoA_score,54,0.28730740740740734,0.06714094117474737
iclr2024,human,Reject,Total_Claims,54,7.163333333333333,2.065659929271086
iclr2024,human,Reject,Total_Premises,54,10.912592592592594,3.725372051920065
iclr2024,human,Reject,n_arcs,54,9.927777777777779,2.3498226883462223
iclr2024,human,Reject,n_weaknesses,54,4.770061728395063,1.742285721373443
iclr2024,human,Reject,n_strengths,54,2.3055555555555554,0.6887231828837398
iclr2024,human,Reject,MCS,54,0.5733662654320988,0.05520036369526601
iclr2024,human,Reject,AR,54,0.8041261419753086,0.10423842680222963
iclr2024,human,Reject,SD,54,0.10973586419753086,0.08295805872117694
iclr2024,human,Reject,CD,54,0.5030799074074074,0.14642102525645215
iclr2024,human,Reject,D1_actionability_mean,54,1.2407183333333334,0.18931425668770993
iclr2024,human,Reject,D3_justification_mean,54,0.7650174999999999,0.23875412334014987
iclr2024,human,Reject,D4_solution_mean,54,0.49113274691358016,0.17701308783564804
iclr2024,human,Reject,D5_tone_mean,54,1.5016833333333335,0.1579419827370211
iclr2024,reviewer2,Accept,Total_Valid_Flaws_Found,146,8.267123287671232,2.441850897451558
iclr2024,reviewer2,Accept,Critical_Recall,113,0.5697407079646016,0.3238731835801653
iclr2024,reviewer2,Accept,Minor_Recall,146,0.418331506849315,0.17347308516405202
iclr2024,reviewer2,Accept,nCPS,146,0.981759589041096,0.031369391140403144
iclr2024,reviewer2,Accept,Raw_CPS,146,6.538353424657534,1.9428364506802003
iclr2024,reviewer2,Accept,Total_Arguments,146,7.554794520547945,1.8718636183661652
iclr2024,reviewer2,Accept,R_premise,145,0.48838827586206895,0.1704912976369274
iclr2024,reviewer2,Accept,S_depth,145,0.4331668965517241,0.11924547630318706
iclr2024,reviewer2,Accept,DoA_score,145,0.20907379310344829,0.08208259984502202
iclr2024,reviewer2,Accept,Total_Claims,145,16.30344827586207,8.943747146851813
iclr2024,reviewer2,Accept,Total_Premises,145,14.689655172413794,6.574907309633209
iclr2024,reviewer2,Accept,n_arcs,146,18.32191780821918,7.535602789431943
iclr2024,reviewer2,Accept,n_weaknesses,146,5.664383561643835,4.709897717990787
iclr2024,reviewer2,Accept,n_strengths,146,2.7739726027397262,2.7057296751719826
iclr2024,reviewer2,Accept,MCS,130,0.5554623076923078,0.1309063919447695
iclr2024,reviewer2,Accept,AR,130,0.6787792307692307,0.18307606954409356
iclr2024,reviewer2,Accept,SD,130,0.09035153846153846,0.12086267576453712
iclr2024,reviewer2,Accept,CD,130,0.5193823076923076,0.30282370993196495
iclr2024,reviewer2,Accept,D1_actionability_mean,130,0.989506923076923,0.33395291623487433
iclr2024,reviewer2,Accept,D3_justification_mean,130,0.9252092307692307,0.420553356484723
iclr2024,reviewer2,Accept,D4_solution_mean,130,0.3629730769230769,0.2225818517813102
iclr2024,reviewer2,Accept,D5_tone_mean,130,1.6426599999999998,0.6299066577337982
iclr2024,reviewer2,Reject,Total_Valid_Flaws_Found,54,8.37037037037037,2.7968735665077977
iclr2024,reviewer2,Reject,Critical_Recall,47,0.4634702127659573,0.2552299840253999
iclr2024,reviewer2,Reject,Minor_Recall,54,0.4109944444444445,0.15352990541046363
iclr2024,reviewer2,Reject,nCPS,54,0.9826240740740741,0.025297102042882196
iclr2024,reviewer2,Reject,Raw_CPS,54,7.341375925925926,2.5273975448644523
iclr2024,reviewer2,Reject,Total_Arguments,54,7.87037037037037,2.3874380070686834
iclr2024,reviewer2,Reject,R_premise,54,0.4397296296296296,0.17743460302546296
iclr2024,reviewer2,Reject,S_depth,54,0.427012962962963,0.11995151858114649
iclr2024,reviewer2,Reject,DoA_score,54,0.1829333333333334,0.08569556471207104
iclr2024,reviewer2,Reject,Total_Claims,54,19.537037037037038,8.570931485369853
iclr2024,reviewer2,Reject,Total_Premises,54,14.907407407407407,6.977777443950372
iclr2024,reviewer2,Reject,n_arcs,54,18.25925925925926,7.967351268357836
iclr2024,reviewer2,Reject,n_weaknesses,54,5.814814814814815,5.043486642416059
iclr2024,reviewer2,Reject,n_strengths,54,3.037037037037037,2.410378213201789
iclr2024,reviewer2,Reject,MCS,48,0.5521145833333333,0.1232087866264024
iclr2024,reviewer2,Reject,AR,48,0.6634416666666666,0.17809454079503087
iclr2024,reviewer2,Reject,SD,48,0.07790208333333333,0.09364627081801265
iclr2024,reviewer2,Reject,CD,48,0.51728125,0.2933893315267673
iclr2024,reviewer2,Reject,D1_actionability_mean,48,0.9809145833333334,0.34026164087491045
iclr2024,reviewer2,Reject,D3_justification_mean,48,0.8891229166666669,0.4102071761146956
iclr2024,reviewer2,Reject,D4_solution_mean,48,0.35547291666666664,0.15849057659024338
iclr2024,reviewer2,Reject,D5_tone_mean,48,1.6602854166666667,0.5985777110499355
iclr2024,sea,Accept,Total_Valid_Flaws_Found,146,6.383561643835616,3.0428214537862894
iclr2024,sea,Accept,Critical_Recall,100,0.333155,0.32541701059229877
iclr2024,sea,Accept,Minor_Recall,146,0.39415273972602743,0.1712034736979225
iclr2024,sea,Accept,nCPS,146,0.9707246575342465,0.0473574296856748
iclr2024,sea,Accept,Raw_CPS,146,4.733961643835617,1.8704560645508919
iclr2024,sea,Accept,Total_Arguments,146,6.191780821917808,2.244733510005143
iclr2024,sea,Accept,R_premise,146,0.3230979452054794,0.21238920761891383
iclr2024,sea,Accept,S_depth,146,0.45334863013698623,0.1653983226518382
iclr2024,sea,Accept,DoA_score,146,0.15723356164383562,0.10390114550986285
iclr2024,sea,Accept,Total_Claims,146,10.527397260273972,3.3818893015579983
iclr2024,sea,Accept,Total_Premises,146,5.2465753424657535,3.941926089398984
iclr2024,sea,Accept,n_arcs,146,20.76027397260274,3.6470201242233795
iclr2024,sea,Accept,n_weaknesses,146,6.726027397260274,2.1735734059305085
iclr2024,sea,Accept,n_strengths,146,5.157534246575342,2.1709313309376395
iclr2024,sea,Accept,MCS,145,0.5010696551724138,0.10392983899683501
iclr2024,sea,Accept,AR,145,0.7104055172413793,0.18335132744243826
iclr2024,sea,Accept,SD,145,0.06519103448275862,0.1267666091009387
iclr2024,sea,Accept,CD,145,0.33661172413793106,0.23039053815190277
